status,doc_class,name,sparse,block_scale,accumulator,m,n,k,best_ms,mean_ms,peak_logical_tflops,mean_logical_tflops,peak_nonzero_tflops,regs_per_thread,sass_status,sass_family,sass_expected_count,sass_matched_count,sass_total_tensor_count,opcode,ptx_path,cubin_path,sass_text_path,sass_json_path,note
PASS,DOCUMENTED,dense/f8f6f4/e5m2xe3m2/acc-f32,0,0,f32,16,8,32,11.17747211,11.20005035,510.3348397,509.3060531,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e5m2.e3m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e5m2xe3m2_acc-f32_594066720302.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e5m2xe3m2_acc-f32_594066720302.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe3m2_acc-f32_594066720302.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe3m2_acc-f32_594066720302.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e5m2xe2m3/acc-f16,0,0,f16,16,8,32,5.643295765,5.650239944,1010.801786,1009.559505,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e5m2.e2m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e5m2xe2m3_acc-f16_2353f8329670.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e5m2xe2m3_acc-f16_2353f8329670.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m3_acc-f16_2353f8329670.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m3_acc-f16_2353f8329670.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e5m2xe2m3/acc-f32,0,0,f32,16,8,32,11.18460846,11.209939,510.0092203,508.8567778,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e5m2.e2m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e5m2xe2m3_acc-f32_3cf8e360b562.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e5m2xe2m3_acc-f32_3cf8e360b562.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m3_acc-f32_3cf8e360b562.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m3_acc-f32_3cf8e360b562.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e5m2xe2m1/acc-f16,0,0,f16,16,8,32,5.644383907,5.649625778,1010.606921,1009.669253,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e5m2.e2m1.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e5m2xe2m1_acc-f16_0c576a87738c.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e5m2xe2m1_acc-f16_0c576a87738c.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m1_acc-f16_0c576a87738c.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m1_acc-f16_0c576a87738c.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e5m2xe2m1/acc-f32,0,0,f32,16,8,32,11.17548847,11.20709705,510.4254238,508.9858161,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e5m2.e2m1.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e5m2xe2m1_acc-f32_dececc8a48be.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e5m2xe2m1_acc-f32_dececc8a48be.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m1_acc-f32_dececc8a48be.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e5m2xe2m1_acc-f32_dececc8a48be.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe4m3/acc-f16,0,0,f16,16,8,32,5.645120144,5.651481628,1010.475117,1009.337695,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e3m2.e4m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe4m3_acc-f16_8005473d4064.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe4m3_acc-f16_8005473d4064.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe4m3_acc-f16_8005473d4064.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe4m3_acc-f16_8005473d4064.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe4m3/acc-f32,0,0,f32,16,8,32,11.18339157,11.20574093,510.0647155,509.0474138,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e3m2.e4m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe4m3_acc-f32_7977ee021c2e.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe4m3_acc-f32_7977ee021c2e.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe4m3_acc-f32_7977ee021c2e.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe4m3_acc-f32_7977ee021c2e.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe5m2/acc-f16,0,0,f16,16,8,32,5.646240234,5.650457859,1010.274661,1009.52057,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e3m2.e5m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe5m2_acc-f16_39ea2bd07854.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe5m2_acc-f16_39ea2bd07854.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe5m2_acc-f16_39ea2bd07854.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe5m2_acc-f16_39ea2bd07854.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe5m2/acc-f32,0,0,f32,16,8,32,11.17609596,11.20010185,510.397679,509.3037113,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e3m2.e5m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe5m2_acc-f32_873cdbd7f96e.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe5m2_acc-f32_873cdbd7f96e.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe5m2_acc-f32_873cdbd7f96e.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe5m2_acc-f32_873cdbd7f96e.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe3m2/acc-f16,0,0,f16,16,8,32,11.17340755,11.20547771,510.5204847,509.0593713,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e3m2.e3m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe3m2_acc-f16_57cfdcc3ef20.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe3m2_acc-f16_57cfdcc3ef20.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe3m2_acc-f16_57cfdcc3ef20.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe3m2_acc-f16_57cfdcc3ef20.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe3m2/acc-f32,0,0,f32,16,8,32,11.17433643,11.19868755,510.4780471,509.368032,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e3m2.e3m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe3m2_acc-f32_ac9ebeb9fac2.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe3m2_acc-f32_ac9ebeb9fac2.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe3m2_acc-f32_ac9ebeb9fac2.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe3m2_acc-f32_ac9ebeb9fac2.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe2m3/acc-f16,0,0,f16,16,8,32,11.1702404,11.19210243,510.665235,509.6677299,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e3m2.e2m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe2m3_acc-f16_5f491595e260.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe2m3_acc-f16_5f491595e260.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m3_acc-f16_5f491595e260.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m3_acc-f16_5f491595e260.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe2m3/acc-f32,0,0,f32,16,8,32,11.17440033,11.2118721,510.4751281,508.7690431,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e3m2.e2m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe2m3_acc-f32_19322f255d42.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe2m3_acc-f32_19322f255d42.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m3_acc-f32_19322f255d42.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m3_acc-f32_19322f255d42.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe2m1/acc-f16,0,0,f16,16,8,32,11.1702404,11.20278454,510.665235,509.1817504,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e3m2.e2m1.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe2m1_acc-f16_4cbe16103acc.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe2m1_acc-f16_4cbe16103acc.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m1_acc-f16_4cbe16103acc.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m1_acc-f16_4cbe16103acc.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e3m2xe2m1/acc-f32,0,0,f32,16,8,32,11.17219162,11.19646168,510.5760476,509.4692952,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e3m2.e2m1.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e3m2xe2m1_acc-f32_ad0f2a9c7eee.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e3m2xe2m1_acc-f32_ad0f2a9c7eee.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m1_acc-f32_ad0f2a9c7eee.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e3m2xe2m1_acc-f32_ad0f2a9c7eee.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe4m3/acc-f16,0,0,f16,16,8,32,5.643295765,5.651046276,1010.801786,1009.415454,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m3.e4m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe4m3_acc-f16_c2ab0a9308fc.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe4m3_acc-f16_c2ab0a9308fc.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe4m3_acc-f16_c2ab0a9308fc.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe4m3_acc-f16_c2ab0a9308fc.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe4m3/acc-f32,0,0,f32,16,8,32,11.17628765,11.20860767,510.388925,508.9172185,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m3.e4m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe4m3_acc-f32_3bd66288b416.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe4m3_acc-f32_3bd66288b416.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe4m3_acc-f32_3bd66288b416.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe4m3_acc-f32_3bd66288b416.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe5m2/acc-f16,0,0,f16,16,8,32,5.644927979,5.649919987,1010.509516,1009.616677,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m3.e5m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe5m2_acc-f16_557b1b9b37dc.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe5m2_acc-f16_557b1b9b37dc.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe5m2_acc-f16_557b1b9b37dc.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe5m2_acc-f16_557b1b9b37dc.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe5m2/acc-f32,0,0,f32,16,8,32,11.18307209,11.20678997,510.0792872,508.9997631,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m3.e5m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe5m2_acc-f32_23c13227ea86.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe5m2_acc-f32_23c13227ea86.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe5m2_acc-f32_23c13227ea86.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe5m2_acc-f32_23c13227ea86.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe3m2/acc-f16,0,0,f16,16,8,32,11.17081642,11.19766426,510.6389027,509.4145803,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m3.e3m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe3m2_acc-f16_8ecb0bb47358.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe3m2_acc-f16_8ecb0bb47358.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe3m2_acc-f16_8ecb0bb47358.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe3m2_acc-f16_8ecb0bb47358.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe3m2/acc-f32,0,0,f32,16,8,32,11.17673588,11.21294689,510.3684566,508.7202762,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m3.e3m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe3m2_acc-f32_513e8acf3a2a.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe3m2_acc-f32_513e8acf3a2a.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe3m2_acc-f32_513e8acf3a2a.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe3m2_acc-f32_513e8acf3a2a.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe2m3/acc-f16,0,0,f16,16,8,32,11.17475224,11.19268513,510.4590527,509.6411965,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m3.e2m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe2m3_acc-f16_85a83c4397e8.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe2m3_acc-f16_85a83c4397e8.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m3_acc-f16_85a83c4397e8.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m3_acc-f16_85a83c4397e8.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe2m3/acc-f32,0,0,f32,16,8,32,11.17619228,11.19229412,510.3932802,509.659001,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m3.e2m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe2m3_acc-f32_fc1ab4c1779a.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe2m3_acc-f32_fc1ab4c1779a.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m3_acc-f32_fc1ab4c1779a.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m3_acc-f32_fc1ab4c1779a.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe2m1/acc-f16,0,0,f16,16,8,32,11.16828823,11.18977261,510.7544972,509.773848,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m3.e2m1.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe2m1_acc-f16_faf302ee8eec.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe2m1_acc-f16_faf302ee8eec.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m1_acc-f16_faf302ee8eec.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m1_acc-f16_faf302ee8eec.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m3xe2m1/acc-f32,0,0,f32,16,8,32,11.17244816,11.20415974,510.5643239,509.1192534,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m3.e2m1.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m3xe2m1_acc-f32_02453c07fbfe.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m3xe2m1_acc-f32_02453c07fbfe.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m1_acc-f32_02453c07fbfe.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m3xe2m1_acc-f32_02453c07fbfe.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe4m3/acc-f16,0,0,f16,16,8,32,5.645408154,5.649638176,1010.423566,1009.667037,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m1.e4m3.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe4m3_acc-f16_c6298b35bef4.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe4m3_acc-f16_c6298b35bef4.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe4m3_acc-f16_c6298b35bef4.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe4m3_acc-f16_c6298b35bef4.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe4m3/acc-f32,0,0,f32,16,8,32,11.17878437,11.20098495,510.2749325,509.263557,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m1.e4m3.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe4m3_acc-f32_350dff1980a6.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe4m3_acc-f32_350dff1980a6.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe4m3_acc-f32_350dff1980a6.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe4m3_acc-f32_350dff1980a6.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe5m2/acc-f16,0,0,f16,16,8,32,5.645376205,5.650367737,1010.429284,1009.536672,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m1.e5m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe5m2_acc-f16_1eb8c2ce148c.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe5m2_acc-f16_1eb8c2ce148c.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe5m2_acc-f16_1eb8c2ce148c.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe5m2_acc-f16_1eb8c2ce148c.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe5m2/acc-f32,0,0,f32,16,8,32,11.18064022,11.21580219,510.1902331,508.590767,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m1.e5m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe5m2_acc-f32_83c44f8a930e.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe5m2_acc-f32_83c44f8a930e.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe5m2_acc-f32_83c44f8a930e.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe5m2_acc-f32_83c44f8a930e.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe3m2/acc-f16,0,0,f16,16,8,32,11.17644787,11.19424629,510.3816085,509.5701212,0,26,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f16.e2m1.e3m2.f16,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe3m2_acc-f16_534d4e3a35f8.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe3m2_acc-f16_534d4e3a35f8.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe3m2_acc-f16_534d4e3a35f8.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe3m2_acc-f16_534d4e3a35f8.sass.json,
PASS,DOCUMENTED,dense/f8f6f4/e2m1xe3m2/acc-f32,0,0,f32,16,8,32,11.18239975,11.20619488,510.1099556,509.026793,0,42,SASS_OK,QMMA,32,32,32,mma.sync.aligned.kind::f8f6f4.m16n8k32.row.col.f32.e2m1.e3m2.f32,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/ptx/dense_f8f6f4_e2m1xe3m2_acc-f32_ebf2d8db99b2.ptx,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/cubin/dense_f8f6f4_e2m1xe3m2_acc-f32_ebf2d8db99b2.cubin,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe3m2_acc-f32_ebf2d8db99b2.sass.txt,results/20260919T082444Z_NVIDIA_GeForce_RTX_5090/sass/dense_f8f6f4_e2m1xe3m2_acc-f32_ebf2d8db99b2.sass.json,
